1230000	0.022	38.410
1231000	0.023	38.433
1232000	0.022	38.455
1233000	0.023	38.479
1234000	0.024	38.503
1235000	0.024	38.527
1236000	0.024	38.550
1237000	0.025	38.575
1238000	0.024	38.599
1239000	0.024	38.624
1240000	0.024	38.647
1241000	0.026	38.673
1242000	0.027	38.700
1243000	0.028	38.728
1244000	0.027	38.755
1245000	0.026	38.782
1246000	0.026	38.807
1247000	0.026	38.833
1248000	0.025	38.858
1249000	0.025	38.884
1250000	0.027	38.911
1251000	0.028	38.938
1252000	0.026	38.965
1253000	0.025	38.990
1254000	0.025	39.015
1255000	0.025	39.040
1256000	0.024	39.063
1257000	0.024	39.088
1258000	0.025	39.113
1259000	0.025	39.137
1260000	0.025	39.162
1261000	0.024	39.186
1262000	0.025	39.210
1263000	0.026	39.237
1264000	0.026	39.263
1265000	0.026	39.289
1266000	0.025	39.314
1267000	0.025	39.339
1268000	0.024	39.363
1269000	0.024	39.387
1270000	0.025	39.412
1271000	0.026	39.438
1272000	0.026	39.464
1273000	0.025	39.490
1274000	0.026	39.516
1275000	0.025	39.541
1276000	0.026	39.566
1277000	0.026	39.592
1278000	0.027	39.620
1279000	0.028	39.647
1280000	0.028	39.676
1281000	0.029	39.705
1282000	0.030	39.734
1283000	0.031	39.765
1284000	0.030	39.795
1285000	0.030	39.825
1286000	0.031	39.855
1287000	0.030	39.885
1288000	0.031	39.916
1289000	0.031	39.947
1290000	0.032	39.979
1291000	0.032	40.011
1292000	0.031	40.042
1293000	0.031	40.073
1294000	0.031	40.103
1295000	0.031	40.134
1296000	0.030	40.164
1297000	0.030	40.194
1298000	0.030	40.224
1299000	0.030	40.254
1300000	0.029	40.283
1301000	0.029	40.312
1302000	0.029	40.341
1303000	0.029	40.370
1304000	0.028	40.398
1305000	0.026	40.424
1306000	0.026	40.450
1307000	0.026	40.475
1308000	0.026	40.502
1309000	0.028	40.529
1310000	0.028	40.557
1311000	0.029	40.586
1312000	0.028	40.615
1313000	0.028	40.643
1314000	0.027	40.670
1315000	0.026	40.696
1316000	0.026	40.722
1317000	0.026	40.748
1318000	0.026	40.774
1319000	0.026	40.800
1320000	0.026	40.826
1321000	0.027	40.853
1322000	0.028	40.881
1323000	0.029	40.910
1324000	0.029	40.939
1325000	0.030	40.969
1326000	0.031	40.999
1327000	0.031	41.030
1328000	0.031	41.061
1329000	0.032	41.093
1330000	0.032	41.124
1331000	0.031	41.156
1332000	0.031	41.187
1333000	0.031	41.218
1334000	0.031	41.249
1335000	0.032	41.281
1336000	0.033	41.314
1337000	0.032	41.346
1338000	0.031	41.377
1339000	0.031	41.407
1340000	0.030	41.437
1341000	0.029	41.466
1342000	0.029	41.495
1343000	0.027	41.522
1344000	0.028	41.549
1345000	0.029	41.578
1346000	0.030	41.608
1347000	0.031	41.639
1348000	0.031	41.670
1349000	0.032	41.702
1350000	0.032	41.734
1351000	0.031	41.765
1352000	0.031	41.796
1353000	0.031	41.827
1354000	0.031	41.857
1355000	0.032	41.889
1356000	0.033	41.922
1357000	0.032	41.954
1358000	0.033	41.987
1359000	0.034	42.021
1360000	0.036	42.058
1361000	0.038	42.095
1362000	0.038	42.134
1363000	0.039	42.172
1364000	0.039	42.212
1365000	0.041	42.253
1366000	0.041	42.294
1367000	0.041	42.335
1368000	0.044	42.379
1369000	0.042	42.421
1370000	0.041	42.462
1371000	0.041	42.503
1372000	0.043	42.546
1373000	0.043	42.589
1374000	0.044	42.633
1375000	0.044	42.677
1376000	0.045	42.722
1377000	0.045	42.768
1378000	0.045	42.813
1379000	0.046	42.858
1380000	0.046	42.904
1381000	0.047	42.950
1382000	0.046	42.996
1383000	0.045	43.042
1384000	0.046	43.088
1385000	0.046	43.134
1386000	0.045	43.179
1387000	0.046	43.224
1388000	0.045	43.269
1389000	0.045	43.314
1390000	0.045	43.359
1391000	0.044	43.403
1392000	0.045	43.447
1393000	0.045	43.492
1394000	0.045	43.537
1395000	0.044	43.581
1396000	0.045	43.626
1397000	0.046	43.672
1398000	0.045	43.718
1399000	0.046	43.764
1400000	0.046	43.810
1401000	0.046	43.856
1402000	0.047	43.903
1403000	0.047	43.950
1404000	0.048	43.998
1405000	0.049	44.047
1406000	0.048	44.094
1407000	0.047	44.142
1408000	0.048	44.189
1409000	0.046	44.236
1410000	0.046	44.282
1411000	0.045	44.327
1412000	0.047	44.374
1413000	0.048	44.422
1414000	0.050	44.471
1415000	0.050	44.522
1416000	0.052	44.574
1417000	0.053	44.627
1418000	0.054	44.681
1419000	0.053	44.734
1420000	0.055	44.789
1421000	0.055	44.845
1422000	0.053	44.898
1423000	0.051	44.950
1424000	0.052	45.002
1425000	0.050	45.052
1426000	0.047	45.099
1427000	0.047	45.146
1428000	0.046	45.192
1429000	0.046	45.238
1430000	0.047	45.285
1431000	0.049	45.334
1432000	0.049	45.383
1433000	0.050	45.434
1434000	0.049	45.483
1435000	0.049	45.532
1436000	0.048	45.580
1437000	0.048	45.628
1438000	0.048	45.675
1439000	0.047	45.722
1440000	0.047	45.769
1441000	0.047	45.816
1442000	0.046	45.862
1443000	0.047	45.909
1444000	0.047	45.956
1445000	0.047	46.002
1446000	0.046	46.049
1447000	0.046	46.095
1448000	0.046	46.141
1449000	0.044	46.185
1450000	0.045	46.231
1451000	0.046	46.277
1452000	0.048	46.324
1453000	0.049	46.373
1454000	0.048	46.421
1455000	0.047	46.469
1456000	0.047	46.515
1457000	0.047	46.563
1458000	0.046	46.609
1459000	0.045	46.654
1460000	0.043	46.697
1461000	0.042	46.738
1462000	0.040	46.778
1463000	0.039	46.817
1464000	0.038	46.856
1465000	0.037	46.893
1466000	0.037	46.930
1467000	0.036	46.966
1468000	0.034	47.000
1469000	0.035	47.035
1470000	0.035	47.070
1471000	0.034	47.104
1472000	0.032	47.137
1473000	0.032	47.168
1474000	0.031	47.199
1475000	0.030	47.229
1476000	0.029	47.258
1477000	0.028	47.286
1478000	0.027	47.313
1479000	0.026	47.339
1480000	0.026	47.365
1481000	0.024	47.389
1482000	0.025	47.414
1483000	0.024	47.438
1484000	0.023	47.461
1485000	0.023	47.485
1486000	0.022	47.507
1487000	0.021	47.528
1488000	0.020	47.548
1489000	0.020	47.568
1490000	0.018	47.585
1491000	0.017	47.602
1492000	0.016	47.619
1493000	0.015	47.634
1494000	0.013	47.647
1495000	0.011	47.658
1496000	0.009	47.667
1497000	0.007	47.674
1498000	0.005	47.679
1499000	0.004	47.683
1500000	0.004	47.687
1501000	0.002	47.689
1502000	0.001	47.691
1503000	0.001	47.692
1504000	0.003	47.694
1505000	0.002	47.697
1506000	0.004	47.701
1507000	0.006	47.706
1508000	0.005	47.711
1509000	0.006	47.717
1510000	0.006	47.723
1511000	0.005	47.728
1512000	0.004	47.732
1513000	0.002	47.733
1514000	-0.000	47.733
1515000	-0.002	47.731
1516000	-0.003	47.728
1517000	-0.006	47.723
1518000	-0.006	47.717
1519000	-0.005	47.712
1520000	-0.006	47.706
1521000	-0.008	47.698
1522000	-0.008	47.689
1523000	-0.007	47.682
1524000	-0.010	47.672
1525000	-0.010	47.663
1526000	-0.008	47.655
1527000	-0.010	47.645
1528000	-0.009	47.635
1529000	-0.010	47.625
1530000	-0.013	47.612
1531000	-0.015	47.597
1532000	-0.018	47.579
1533000	-0.021	47.558
1534000	-0.020	47.538
1535000	-0.023	47.516
1536000	-0.023	47.493
1537000	-0.023	47.470
1538000	-0.023	47.447
1539000	-0.023	47.424
1540000	-0.024	47.400
1541000	-0.026	47.374
1542000	-0.027	47.347
1543000	-0.029	47.319
1544000	-0.029	47.290
1545000	-0.030	47.259
1546000	-0.032	47.227
1547000	-0.032	47.194
1548000	-0.034	47.160
1549000	-0.035	47.126
1550000	-0.035	47.091
1551000	-0.035	47.056
1552000	-0.036	47.020
1553000	-0.035	46.985
1554000	-0.035	46.949
1555000	-0.035	46.914
1556000	-0.037	46.877
1557000	-0.037	46.840
1558000	-0.038	46.802
1559000	-0.038	46.765
1560000	-0.037	46.727
1561000	-0.037	46.691
1562000	-0.036	46.655
1563000	-0.037	46.618
1564000	-0.037	46.581
1565000	-0.036	46.545
1566000	-0.036	46.510
1567000	-0.035	46.474
1568000	-0.036	46.439
1569000	-0.037	46.401
1570000	-0.038	46.364
1571000	-0.037	46.327
1572000	-0.038	46.289
1573000	-0.037	46.252
1574000	-0.038	46.214
1575000	-0.037	46.177
1576000	-0.038	46.139
1577000	-0.039	46.099
1578000	-0.040	46.059
1579000	-0.040	46.019
1580000	-0.041	45.978
1581000	-0.040	45.938
1582000	-0.041	45.897
1583000	-0.041	45.856
1584000	-0.041	45.815
1585000	-0.041	45.774
1586000	-0.041	45.733
1587000	-0.042	45.690
1588000	-0.042	45.648
1589000	-0.042	45.606
1590000	-0.041	45.565
1591000	-0.041	45.524
1592000	-0.040	45.484
1593000	-0.041	45.443
1594000	-0.041	45.402
1595000	-0.040	45.362
1596000	-0.040	45.322
1597000	-0.038	45.284
1598000	-0.036	45.248
1599000	-0.037	45.212
1600000	-0.037	45.175
1601000	-0.036	45.139
1602000	-0.034	45.105
1603000	-0.034	45.070
1604000	-0.037	45.033
1605000	-0.038	44.995
1606000	-0.038	44.957
1607000	-0.040	44.917
1608000	-0.039	44.878
1609000	-0.040	44.838
1610000	-0.039	44.799
1611000	-0.039	44.760
1612000	-0.038	44.722
1613000	-0.037	44.685
1614000	-0.035	44.650
1615000	-0.034	44.616
1616000	-0.035	44.581
1617000	-0.034	44.547
1618000	-0.035	44.512
1619000	-0.035	44.477
1620000	-0.036	44.441
1621000	-0.034	44.408
1622000	-0.032	44.375
1623000	-0.033	44.342
1624000	-0.032	44.310
1625000	-0.032	44.278
1626000	-0.033	44.245
1627000	-0.032	44.213
1628000	-0.032	44.181
1629000	-0.032	44.148
1630000	-0.032	44.117
1631000	-0.031	44.086
1632000	-0.029	44.057
1633000	-0.027	44.030
1634000	-0.026	44.004
1635000	-0.026	43.978
1636000	-0.026	43.951
1637000	-0.027	43.924
1638000	-0.026	43.898
1639000	-0.025	43.873
1640000	-0.026	43.847
1641000	-0.025	43.822
1642000	-0.023	43.799
1643000	-0.022	43.778
1644000	-0.021	43.756
1645000	-0.020	43.736
1646000	-0.021	43.715
1647000	-0.022	43.693
1648000	-0.021	43.673
1649000	-0.020	43.653
1650000	-0.022	43.631
1651000	-0.023	43.608
1652000	-0.025	43.583
1653000	-0.026	43.557
1654000	-0.026	43.530
1655000	-0.027	43.504
1656000	-0.027	43.477
1657000	-0.027	43.450
1658000	-0.026	43.424
1659000	-0.026	43.397
1660000	-0.027	43.370
1661000	-0.028	43.342
1662000	-0.028	43.314
1663000	-0.029	43.285
1664000	-0.030	43.255
1665000	-0.031	43.223
1666000	-0.032	43.191
1667000	-0.032	43.159
1668000	-0.033	43.125
1669000	-0.032	43.094
1670000	-0.030	43.063
1671000	-0.031	43.032
1672000	-0.031	43.001
1673000	-0.031	42.969
1674000	-0.030	42.939
1675000	-0.030	42.908
1676000	-0.029	42.879
1677000	-0.027	42.852
1678000	-0.026	42.826
1679000	-0.026	42.801
1680000	-0.026	42.775
1681000	-0.026	42.748
1682000	-0.025	42.723
1683000	-0.024	42.699
1684000	-0.025	42.674
1685000	-0.024	42.650
1686000	-0.024	42.626
1687000	-0.024	42.602
1688000	-0.023	42.579
1689000	-0.024	42.555
1690000	-0.024	42.530
1691000	-0.026	42.505
1692000	-0.025	42.479
1693000	-0.024	42.455
1694000	-0.024	42.431
1695000	-0.025	42.406
1696000	-0.025	42.381
1697000	-0.025	42.355
1698000	-0.026	42.329
1699000	-0.025	42.304
1700000	-0.025	42.279
1701000	-0.026	42.253
1702000	-0.027	42.225
1703000	-0.028	42.198
1704000	-0.028	42.170
1705000	-0.028	42.142
1706000	-0.028	42.113
1707000	-0.029	42.085
1708000	-0.028	42.056
1709000	-0.029	42.027
1710000	-0.029	41.998
1711000	-0.030	41.968
1712000	-0.030	41.938
1713000	-0.029	41.909
1714000	-0.030	41.879
1715000	-0.031	41.847
1716000	-0.031	41.816
1717000	-0.031	41.786
1718000	-0.032	41.754
1719000	-0.033	41.721
1720000	-0.034	41.687
1721000	-0.034	41.653
1722000	-0.035	41.618
1723000	-0.035	41.583
1724000	-0.035	41.548
1725000	-0.035	41.513
1726000	-0.034	41.479
1727000	-0.035	41.445
1728000	-0.036	41.409
1729000	-0.036	41.373
1730000	-0.037	41.336
1731000	-0.038	41.298
1732000	-0.040	41.258
1733000	-0.040	41.217
1734000	-0.041	41.176
1735000	-0.040	41.136
1736000	-0.039	41.097
1737000	-0.038	41.060
1738000	-0.037	41.023
1739000	-0.036	40.987
1740000	-0.035	40.951
1741000	-0.035	40.916
1742000	-0.035	40.881
1743000	-0.036	40.845
1744000	-0.035	40.811
1745000	-0.037	40.774
1746000	-0.036	40.738
1747000	-0.035	40.703
1748000	-0.036	40.667
1749000	-0.037	40.630
1750000	-0.035	40.594
1751000	-0.034	40.560
1752000	-0.033	40.527
1753000	-0.033	40.494
1754000	-0.032	40.462
1755000	-0.033	40.430
1756000	-0.032	40.397
1757000	-0.034	40.364
1758000	-0.034	40.329
1759000	-0.035	40.294
1760000	-0.036	40.258
1761000	-0.035	40.223
1762000	-0.036	40.187
1763000	-0.035	40.152
1764000	-0.035	40.118
1765000	-0.034	40.084
1766000	-0.034	40.050
1767000	-0.034	40.016
1768000	-0.032	39.984
1769000	-0.033	39.951
1770000	-0.033	39.918
1771000	-0.034	39.885
1772000	-0.033	39.851
1773000	-0.033	39.818
1774000	-0.033	39.785
1775000	-0.034	39.751
1776000	-0.035	39.716
1777000	-0.035	39.681
1778000	-0.036	39.645
1779000	-0.036	39.609
1780000	-0.036	39.574
1781000	-0.037	39.537
1782000	-0.038	39.499
1783000	-0.038	39.461
1784000	-0.039	39.422
1785000	-0.039	39.383
1786000	-0.038	39.346
1787000	-0.037	39.309
1788000	-0.037	39.272
1789000	-0.038	39.234
1790000	-0.038	39.196
1791000	-0.039	39.157
1792000	-0.039	39.119
1793000	-0.038	39.081
1794000	-0.037	39.043
1795000	-0.036	39.007
1796000	-0.035	38.972
1797000	-0.035	38.938
1798000	-0.033	38.905
1799000	-0.033	38.872
1800000	-0.033	38.839
1801000	-0.033	38.806
1802000	-0.033	38.774
1803000	-0.032	38.742
1804000	-0.030	38.712
1805000	-0.030	38.683
1806000	-0.029	38.654
1807000	-0.029	38.624
1808000	-0.031	38.594
1809000	-0.031	38.563
1810000	-0.031	38.532
1811000	-0.032	38.500
1812000	-0.032	38.468
1813000	-0.033	38.435
1814000	-0.034	38.401
1815000	-0.034	38.367
1816000	-0.034	38.333
1817000	-0.033	38.299
1818000	-0.031	38.268
1819000	-0.030	38.238
1820000	-0.027	38.211
1821000	-0.027	38.184
1822000	-0.026	38.158
1823000	-0.027	38.131
1824000	-0.027	38.104
1825000	-0.027	38.077
1826000	-0.028	38.049
1827000	-0.027	38.022
1828000	-0.027	37.995
1829000	-0.026	37.969
1830000	-0.024	37.945
1831000	-0.024	37.920
1832000	-0.023	37.898
1833000	-0.024	37.874
1834000	-0.024	37.850
1835000	-0.025	37.826
1836000	-0.026	37.800
1837000	-0.026	37.774
1838000	-0.026	37.747
1839000	-0.027	37.720
1840000	-0.027	37.693
1841000	-0.028	37.665
1842000	-0.028	37.637
1843000	-0.029	37.609
1844000	-0.028	37.581
1845000	-0.027	37.554
1846000	-0.027	37.527
1847000	-0.026	37.502
1848000	-0.025	37.476
1849000	-0.026	37.451
1850000	-0.028	37.423
1851000	-0.028	37.395
1852000	-0.027	37.367
1853000	-0.027	37.340
1854000	-0.026	37.314
1855000	-0.025	37.289
1856000	-0.025	37.264
1857000	-0.025	37.239
1858000	-0.024	37.215
1859000	-0.023	37.192
1860000	-0.023	37.169
1861000	-0.022	37.146
1862000	-0.021	37.125
1863000	-0.022	37.103
1864000	-0.022	37.081
1865000	-0.024	37.057
1866000	-0.024	37.033
1867000	-0.024	37.009
1868000	-0.026	36.983
1869000	-0.027	36.956
1870000	-0.029	36.927
1871000	-0.028	36.899
1872000	-0.028	36.870
1873000	-0.029	36.842
1874000	-0.030	36.812
1875000	-0.030	36.781
1876000	-0.030	36.751
1877000	-0.031	36.720
1878000	-0.031	36.689
1879000	-0.032	36.657
1880000	-0.031	36.625
1881000	-0.031	36.594
1882000	-0.031	36.563
1883000	-0.032	36.531
1884000	-0.032	36.499
1885000	-0.033	36.466
1886000	-0.034	36.432
1887000	-0.035	36.397
1888000	-0.035	36.363
1889000	-0.034	36.329
1890000	-0.034	36.295
1891000	-0.031	36.264
1892000	-0.032	36.232
1893000	-0.033	36.199
1894000	-0.034	36.165
1895000	-0.034	36.131
1896000	-0.035	36.097
1897000	-0.035	36.062
1898000	-0.036	36.025
1899000	-0.037	35.988
1900000	-0.038	35.950
1901000	-0.037	35.913
1902000	-0.037	35.876
1903000	-0.038	35.838
1904000	-0.038	35.799
1905000	-0.040	35.760
1906000	-0.040	35.720
1907000	-0.039	35.681
1908000	-0.038	35.643
1909000	-0.037	35.606
1910000	-0.036	35.570
1911000	-0.035	35.535
1912000	-0.036	35.499
1913000	-0.035	35.464
1914000	-0.034	35.430
1915000	-0.033	35.397
1916000	-0.032	35.365
1917000	-0.031	35.334
1918000	-0.031	35.303
1919000	-0.032	35.270
1920000	-0.034	35.237
1921000	-0.034	35.203
1922000	-0.034	35.169
1923000	-0.032	35.137
1924000	-0.033	35.104
1925000	-0.032	35.072
1926000	-0.032	35.040
1927000	-0.032	35.008
1928000	-0.031	34.977
1929000	-0.034	34.943
1930000	-0.035	34.908
1931000	-0.034	34.874
1932000	-0.035	34.839
1933000	-0.035	34.803
1934000	-0.035	34.768
1935000	-0.034	34.734
1936000	-0.035	34.700
1937000	-0.035	34.665
1938000	-0.035	34.630
1939000	-0.037	34.593
1940000	-0.037	34.556
1941000	-0.036	34.520
1942000	-0.036	34.485
1943000	-0.036	34.449
1944000	-0.038	34.411
1945000	-0.037	34.374
1946000	-0.037	34.337
1947000	-0.037	34.300
1948000	-0.036	34.264
1949000	-0.035	34.229
1950000	-0.034	34.195
1951000	-0.034	34.161
1952000	-0.034	34.127
1953000	-0.034	34.093
1954000	-0.035	34.058
1955000	-0.034	34.024
1956000	-0.035	33.989
1957000	-0.033	33.956
1958000	-0.032	33.924
1959000	-0.033	33.890
1960000	-0.033	33.857
1961000	-0.034	33.823
1962000	-0.036	33.787
1963000	-0.036	33.752
1964000	-0.036	33.716
1965000	-0.036	33.680
1966000	-0.037	33.643
1967000	-0.036	33.606
1968000	-0.035	33.571
1969000	-0.035	33.536
1970000	-0.035	33.501
1971000	-0.034	33.467
1972000	-0.034	33.433
1973000	-0.032	33.401
1974000	-0.031	33.371
1975000	-0.030	33.341
1976000	-0.030	33.311
1977000	-0.029	33.282
1978000	-0.030	33.252
1979000	-0.028	33.224
1980000	-0.028	33.196
1981000	-0.029	33.167
1982000	-0.030	33.137
1983000	-0.030	33.107
1984000	-0.029	33.078
1985000	-0.029	33.049
1986000	-0.029	33.020
1987000	-0.029	32.991
1988000	-0.029	32.962
1989000	-0.029	32.932
1990000	-0.030	32.902
1991000	-0.031	32.871
1992000	-0.029	32.842
1993000	-0.029	32.813
1994000	-0.027	32.786
1995000	-0.027	32.759
1996000	-0.025	32.733
1997000	-0.024	32.709
1998000	-0.024	32.685
1999000	-0.024	32.661
2000000	-0.023	32.638
2001000	-0.022	32.616
2002000	-0.023	32.593
2003000	-0.022	32.570
2004000	-0.023	32.547
2005000	-0.023	32.524
2006000	-0.024	32.501
2007000	-0.026	32.475
2008000	-0.027	32.448
2009000	-0.028	32.420
2010000	-0.029	32.390
2011000	-0.031	32.359
2012000	-0.031	32.328
2013000	-0.031	32.297
2014000	-0.032	32.265
2015000	-0.033	32.232
2016000	-0.034	32.198
2017000	-0.035	32.163
2018000	-0.035	32.127
2019000	-0.035	32.092
2020000	-0.036	32.056
2021000	-0.036	32.020
2022000	-0.038	31.982
2023000	-0.038	31.944
2024000	-0.039	31.905
2025000	-0.040	31.865
2026000	-0.041	31.824
2027000	-0.041	31.783
2028000	-0.041	31.741
2029000	-0.040	31.701
2030000	-0.039	31.662
2031000	-0.040	31.622
2032000	-0.040	31.582
2033000	-0.040	31.542
2034000	-0.038	31.503
2035000	-0.040	31.463
2036000	-0.039	31.424
2037000	-0.038	31.386
2038000	-0.037	31.348
2039000	-0.036	31.312
2040000	-0.035	31.277
2041000	-0.036	31.241
2042000	-0.037	31.204
2043000	-0.037	31.167
2044000	-0.037	31.130
2045000	-0.037	31.094
2046000	-0.035	31.059
2047000	-0.035	31.023
2048000	-0.036	30.987
2049000	-0.035	30.952
2050000	-0.036	30.915
2051000	-0.036	30.879
2052000	-0.037	30.842
2053000	-0.037	30.805
2054000	-0.037	30.769
2055000	-0.038	30.731
2056000	-0.037	30.694
2057000	-0.037	30.657
2058000	-0.038	30.620
2059000	-0.036	30.584
2060000	-0.034	30.550
2061000	-0.032	30.518
2062000	-0.032	30.486
2063000	-0.030	30.456
2064000	-0.029	30.427
2065000	-0.027	30.399
2066000	-0.026	30.374
2067000	-0.026	30.348
2068000	-0.026	30.322
2069000	-0.026	30.296
2070000	-0.025	30.271
2071000	-0.025	30.245
2072000	-0.025	30.220
2073000	-0.028	30.192
2074000	-0.030	30.162
2075000	-0.031	30.132
2076000	-0.031	30.100
2077000	-0.032	30.068
2078000	-0.031	30.037
2079000	-0.032	30.005
2080000	-0.032	29.973
2081000	-0.031	29.943
2082000	-0.028	29.915
2083000	-0.028	29.886
2084000	-0.029	29.858
2085000	-0.029	29.829
2086000	-0.027	29.801
2087000	-0.028	29.774
2088000	-0.027	29.747
2089000	-0.028	29.719
2090000	-0.028	29.691
2091000	-0.030	29.661
2092000	-0.031	29.630
2093000	-0.031	29.599
2094000	-0.032	29.568
2095000	-0.032	29.535
2096000	-0.033	29.502
2097000	-0.034	29.468
2098000	-0.033	29.435
2099000	-0.034	29.401
2100000	-0.035	29.367
2101000	-0.033	29.333
2102000	-0.033	29.300
2103000	-0.034	29.266
2104000	-0.033	29.233
2105000	-0.032	29.201
2106000	-0.031	29.170
2107000	-0.030	29.139
2108000	-0.029	29.110
2109000	-0.028	29.083
2110000	-0.027	29.056
2111000	-0.025	29.031
2112000	-0.024	29.007
2113000	-0.024	28.982
2114000	-0.024	28.959
2115000	-0.024	28.935
2116000	-0.024	28.910
2117000	-0.025	28.885
2118000	-0.027	28.858
2119000	-0.027	28.830
2120000	-0.027	28.804
2121000	-0.027	28.776
2122000	-0.027	28.749
2123000	-0.027	28.722
2124000	-0.025	28.697
2125000	-0.024	28.673
2126000	-0.024	28.649
2127000	-0.023	28.626
2128000	-0.024	28.601
2129000	-0.024	28.577
2130000	-0.025	28.552
2131000	-0.025	28.528
2132000	-0.024	28.504
2133000	-0.023	28.481
2134000	-0.023	28.458
2135000	-0.023	28.436
2136000	-0.021	28.415
2137000	-0.021	28.394
2138000	-0.022	28.372
2139000	-0.023	28.349
2140000	-0.024	28.325
2141000	-0.023	28.301
2142000	-0.024	28.278
2143000	-0.024	28.253
2144000	-0.024	28.230
2145000	-0.024	28.206
2146000	-0.026	28.180
2147000	-0.026	28.154
2148000	-0.025	28.129
2149000	-0.027	28.102
2150000	-0.027	28.075
2151000	-0.026	28.049
2152000	-0.026	28.023
2153000	-0.025	27.998
2154000	-0.026	27.972
2155000	-0.026	27.946
2156000	-0.027	27.919
2157000	-0.027	27.892
2158000	-0.028	27.864
2159000	-0.029	27.835
2160000	-0.031	27.804
2161000	-0.033	27.771
2162000	-0.034	27.736
2163000	-0.036	27.700
2164000	-0.037	27.663
2165000	-0.037	27.627
2166000	-0.036	27.591
2167000	-0.037	27.554
2168000	-0.035	27.519
2169000	-0.034	27.485
2170000	-0.034	27.451
2171000	-0.034	27.417
2172000	-0.035	27.382
2173000	-0.033	27.349
2174000	-0.032	27.316
2175000	-0.031	27.285
2176000	-0.029	27.256
2177000	-0.028	27.227
2178000	-0.029	27.199
2179000	-0.030	27.168
2180000	-0.030	27.138
2181000	-0.031	27.107
2182000	-0.032	27.076
2183000	-0.031	27.045
2184000	-0.032	27.013
2185000	-0.031	26.982
2186000	-0.032	26.950
2187000	-0.033	26.918
2188000	-0.034	26.884
2189000	-0.035	26.849
2190000	-0.033	26.816
2191000	-0.031	26.785
2192000	-0.031	26.754
2193000	-0.032	26.722
2194000	-0.033	26.690
2195000	-0.033	26.656
2196000	-0.035	26.621
2197000	-0.036	26.584
2198000	-0.037	26.547
2199000	-0.037	26.511
2200000	-0.037	26.473
2201000	-0.039	26.434
2202000	-0.039	26.396
2203000	-0.039	26.356
2204000	-0.039	26.318
2205000	-0.039	26.279
2206000	-0.040	26.239
2207000	-0.040	26.198
2208000	-0.041	26.157
2209000	-0.043	26.115
2210000	-0.043	26.071
2211000	-0.044	26.028
2212000	-0.044	25.984
2213000	-0.043	25.941
2214000	-0.043	25.897
2215000	-0.043	25.854
2216000	-0.042	25.812
2217000	-0.040	25.772
2218000	-0.041	25.732
2219000	-0.040	25.692
2220000	-0.040	25.651
2221000	-0.040	25.611
2222000	-0.040	25.572
2223000	-0.040	25.532
2224000	-0.041	25.491
2225000	-0.040	25.451
2226000	-0.040	25.411
2227000	-0.040	25.371
2228000	-0.038	25.333
2229000	-0.038	25.294
2230000	-0.038	25.256
2231000	-0.039	25.217
2232000	-0.040	25.177
2233000	-0.041	25.137
2234000	-0.041	25.096
2235000	-0.041	25.054
2236000	-0.043	25.011
2237000	-0.044	24.967
2238000	-0.044	24.923
2239000	-0.044	24.879
2240000	-0.043	24.836
2241000	-0.044	24.793
2242000	-0.043	24.750
2243000	-0.044	24.706
2244000	-0.045	24.661
2245000	-0.046	24.615
2246000	-0.046	24.570
2247000	-0.045	24.524
2248000	-0.045	24.479
2249000	-0.044	24.435
2250000	-0.045	24.390
2251000	-0.047	24.343
2252000	-0.048	24.295
2253000	-0.049	24.246
2254000	-0.048	24.197
2255000	-0.047	24.150
2256000	-0.047	24.103
2257000	-0.046	24.057
2258000	-0.045	24.012
2259000	-0.045	23.966
2260000	-0.046	23.920
2261000	-0.045	23.876
2262000	-0.044	23.831
2263000	-0.044	23.787
2264000	-0.043	23.744
2265000	-0.044	23.700
2266000	-0.045	23.655
2267000	-0.045	23.610
2268000	-0.045	23.565
2269000	-0.045	23.520
2270000	-0.045	23.475
2271000	-0.045	23.430
2272000	-0.044	23.386
2273000	-0.043	23.343
2274000	-0.043	23.300
2275000	-0.045	23.255
2276000	-0.047	23.208
2277000	-0.048	23.161
2278000	-0.048	23.113
2279000	-0.048	23.065
2280000	-0.048	23.017
2281000	-0.048	22.969
2282000	-0.049	22.920
2283000	-0.049	22.871
2284000	-0.049	22.821
2285000	-0.050	22.772
2286000	-0.050	22.721
2287000	-0.049	22.672
2288000	-0.048	22.625
2289000	-0.047	22.577
2290000	-0.046	22.531
2291000	-0.047	22.484
2292000	-0.047	22.437
2293000	-0.046	22.391
2294000	-0.045	22.347
2295000	-0.044	22.303
2296000	-0.043	22.259
2297000	-0.043	22.217
2298000	-0.043	22.174
2299000	-0.042	22.132
2300000	-0.041	22.090
2301000	-0.042	22.049
2302000	-0.042	22.006
2303000	-0.041	21.965
2304000	-0.041	21.924
2305000	-0.042	21.882
2306000	-0.042	21.840
2307000	-0.041	21.799
2308000	-0.041	21.758
2309000	-0.041	21.717
2310000	-0.041	21.676
2311000	-0.042	21.634
2312000	-0.044	21.591
2313000	-0.044	21.547
2314000	-0.043	21.504
2315000	-0.043	21.461
2316000	-0.045	21.416
2317000	-0.045	21.371
2318000	-0.043	21.327
2319000	-0.042	21.285
2320000	-0.043	21.242
2321000	-0.043	21.200
2322000	-0.042	21.158
2323000	-0.041	21.116
2324000	-0.042	21.074
2325000	-0.043	21.032
2326000	-0.044	20.988
2327000	-0.045	20.943
